dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000236,B cell,760
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000542,lymphocyte,20
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000623,natural killer cell,131
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000624,"CD4-positive, alpha-beta T cell",1900
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000625,"CD8-positive, alpha-beta T cell",849
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000784,plasmacytoid dendritic cell,36
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000860,classical monocyte,1170
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000875,non-classical monocyte,98
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000980,plasmablast,9
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0000990,conventional dendritic cell,85
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,21-year-old human stage,Asian,CL:0011026,progenitor cell,8
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000236,B cell,428
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000542,lymphocyte,28
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000623,natural killer cell,104
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000624,"CD4-positive, alpha-beta T cell",1421
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000625,"CD8-positive, alpha-beta T cell",730
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000784,plasmacytoid dendritic cell,2
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000860,classical monocyte,439
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000875,non-classical monocyte,31
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000980,plasmablast,3
multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,blood,UBERON:0000178,female,unknown,22-year-old human stage,Asian,CL:0000990,conventional dendritic cell,17
