dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:0000003,native cell,43
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:0000115,endothelial cell,5512
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:0000650,mesangial cell,458
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,193
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:0000669,pericyte cell,598
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:0000738,leukocyte,1538
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,385
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1000452,parietal epithelial cell,437
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,173
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1000768,kidney connecting tubule epithelial cell,974
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1213
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,408
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1000909,kidney loop of Henle epithelial cell,189
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,208
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1001111,kidney loop of Henle thin descending limb epithelial cell,59
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,653
Spatial transcriptomics in the healthy human kidney: Puck_200205_18,cb97280b-1c7c-4c55-a921-481062abd9f7,renal medulla,UBERON:0000362,male,unknown,75-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,741
