dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000115,endothelial cell,11772
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000235,macrophage,545
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000648,kidney granular cell,35
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000650,mesangial cell,16
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,191
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000738,leukocyte,2298
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,800
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,599
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1788
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,203
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,1445
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,899
Spatial transcriptomics in the healthy human kidney: Puck_200121_01,99c400af-2a21-4937-9b84-cc1e52f7ba09,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,463
