dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000003,native cell,82
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000115,endothelial cell,3130
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000650,mesangial cell,293
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,104
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000669,pericyte cell,2184
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000738,leukocyte,1024
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,185
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000452,parietal epithelial cell,545
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,578
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000768,kidney connecting tubule epithelial cell,1275
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1163
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,143
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000909,kidney loop of Henle epithelial cell,94
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,975
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1001111,kidney loop of Henle thin descending limb epithelial cell,34
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,710
Spatial transcriptomics in the healthy human kidney: Puck_200205_16,5c451b91-eb50-47f9-a268-467018a09023,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,628
