dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000115,endothelial cell,12264
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000235,macrophage,364
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000648,kidney granular cell,112
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000650,mesangial cell,36
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,338
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000738,leukocyte,2377
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,683
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,835
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,6380
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,970
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,661
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,1299
Spatial transcriptomics in the healthy human kidney: Puck_200104_19,f425376b-bc86-44fd-936f-c43c0c64bf4f,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,717
