dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:0000115,endothelial cell,7539
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:0000235,macrophage,30
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:0000648,kidney granular cell,37
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:0000650,mesangial cell,2
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,152
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:0000738,leukocyte,577
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,641
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,259
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1302
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,211
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,149
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,350
Spatial transcriptomics in the healthy human kidney: Puck_200113_07,90ef2377-e4d0-41c7-924f-6f9ee7a9237d,cortex of kidney,UBERON:0001225,female,unknown,64-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,207
