dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,female,unknown,36-year-old human stage,European,CL:0000233,platelet,7
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,female,unknown,49-year-old human stage,European,CL:0000233,platelet,2
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,female,unknown,54-year-old human stage,unknown,CL:0000233,platelet,24
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,female,unknown,63-year-old human stage,unknown,CL:0000233,platelet,9
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,female,unknown,67-year-old human stage,unknown,CL:0000233,platelet,66
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,female,unknown,68-year-old human stage,European,CL:0000233,platelet,297
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,female,unknown,70-year-old human stage,European,CL:0000233,platelet,25
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,female,unknown,84-year-old human stage,European,CL:0000233,platelet,90
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000233,platelet,120
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000233,platelet,13
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000233,platelet,16
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000233,platelet,101
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,unknown,unknown,human adult stage,European,CL:0000233,platelet,9
Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000233,platelet,187
