dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000003,native cell,9955
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000115,endothelial cell,5680
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000650,mesangial cell,47
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,402
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000669,pericyte cell,41
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000738,leukocyte,234
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,93
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,1171
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000768,kidney connecting tubule epithelial cell,202
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,8398
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,663
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000909,kidney loop of Henle epithelial cell,1
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,3785
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001111,kidney loop of Henle thin descending limb epithelial cell,6130
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,1550
Spatial transcriptomics in the healthy human kidney: Puck_200903_11,a1e16320-801b-4d0a-b60d-ebf9b4130bb4,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,2084
