dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000115,endothelial cell,8659
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000235,macrophage,617
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000650,mesangial cell,2
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,111
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000738,leukocyte,2024
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,438
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,401
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1705
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,121
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,13
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,292
Spatial transcriptomics in the healthy human kidney: Puck_200115_16,dd49aae6-274c-4d8b-9bf6-025627fdf39e,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,112
