dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:0000003,native cell,18
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:0000115,endothelial cell,5038
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:0000650,mesangial cell,385
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,70
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:0000669,pericyte cell,441
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:0000738,leukocyte,533
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,454
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1000452,parietal epithelial cell,766
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,202
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1000768,kidney connecting tubule epithelial cell,1239
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1630
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,277
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1000909,kidney loop of Henle epithelial cell,140
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,337
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1001111,kidney loop of Henle thin descending limb epithelial cell,31
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,540
Spatial transcriptomics in the healthy human kidney: Puck_200205_13,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,renal medulla,UBERON:0000362,female,unknown,64-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,430
