dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000115,endothelial cell,12090
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000235,macrophage,220
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000648,kidney granular cell,150
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000650,mesangial cell,39
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,477
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000738,leukocyte,1156
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,397
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,447
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,2808
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,334
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1000850,macula densa epithelial cell,14
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,289
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,423
Spatial transcriptomics in the healthy human kidney: Puck_200113_11,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,185
