dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:0000115,endothelial cell,10204
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:0000235,macrophage,241
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:0000648,kidney granular cell,74
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:0000650,mesangial cell,14
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,136
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:0000738,leukocyte,2191
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,955
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,677
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,4464
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,744
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,1116
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,1532
Spatial transcriptomics in the healthy human kidney: Puck_200104_21,5f84ba14-4431-4d49-a88f-514cad5a30c8,renal medulla,UBERON:0000362,male,unknown,72-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,504
