dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:0000115,endothelial cell,11551
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:0000235,macrophage,92
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:0000648,kidney granular cell,75
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:0000650,mesangial cell,14
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,572
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:0000738,leukocyte,1184
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,540
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,551
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,2394
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,1089
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:1000850,macula densa epithelial cell,83
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,419
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,483
Spatial transcriptomics in the healthy human kidney: Puck_200115_10,02f8bb42-0322-4906-b9ad-b92a5ce73a2d,cortex of kidney,UBERON:0001225,male,unknown,54-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,374
