dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000003,native cell,10492
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000115,endothelial cell,9282
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000650,mesangial cell,356
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,317
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000669,pericyte cell,9
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000738,leukocyte,589
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,503
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,2911
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000768,kidney connecting tubule epithelial cell,2
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,3090
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,89
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,4488
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1001111,kidney loop of Henle thin descending limb epithelial cell,7732
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,4112
Spatial transcriptomics in the healthy human kidney: Puck_200903_13,88b7da92-178d-4f27-bc18-b0165b256c67,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,616
