dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000115,endothelial cell,14076
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000235,macrophage,478
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000648,kidney granular cell,16
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000650,mesangial cell,2
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,50
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0000738,leukocyte,1940
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,965
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,479
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1946
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,33
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,141
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,107
Spatial transcriptomics in the healthy human kidney: Puck_200115_15,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,cortex of kidney,UBERON:0001225,male,unknown,62-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,12
