dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000003,native cell,84
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000115,endothelial cell,3874
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000650,mesangial cell,475
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,84
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000669,pericyte cell,838
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0000738,leukocyte,680
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,358
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000452,parietal epithelial cell,327
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,312
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000768,kidney connecting tubule epithelial cell,895
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1302
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,68
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1000909,kidney loop of Henle epithelial cell,146
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,209
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1001111,kidney loop of Henle thin descending limb epithelial cell,45
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,401
Spatial transcriptomics in the healthy human kidney: Puck_200205_17,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,cortex of kidney,UBERON:0001225,male,unknown,75-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,321
