dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000115,endothelial cell,13356
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000235,macrophage,255
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000648,kidney granular cell,172
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000650,mesangial cell,24
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,370
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0000738,leukocyte,1727
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,505
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,473
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,6020
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,609
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,675
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,2637
Spatial transcriptomics in the healthy human kidney: Puck_200104_20,7f479f74-5a7e-4666-9f0d-3af0b341eb0d,cortex of kidney,UBERON:0001225,male,unknown,72-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,1599
