dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000003,native cell,10624
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000115,endothelial cell,3728
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000650,mesangial cell,634
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,184
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000669,pericyte cell,88
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0000738,leukocyte,217
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,349
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,1636
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000768,kidney connecting tubule epithelial cell,13
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,4276
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,22
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1000909,kidney loop of Henle epithelial cell,1
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,3886
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1001111,kidney loop of Henle thin descending limb epithelial cell,7017
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,2765
Spatial transcriptomics in the healthy human kidney: Puck_200903_12,9df7a9ce-4298-4d65-9e89-33d83ac8bb69,renal medulla,UBERON:0000362,male,unknown,62-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,547
